id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1125060917153811362,Melbourne East Huge garden retreat,536511541,Amy,,Whitehorse,-37.80240562122449,145.107180727758,Entire home/apt,230,10,0,,,38,219,0,
1125073258982331367,"Home away from home, South Melb",168640840,Thao N,,Port Phillip,-37.83042,144.94586,Entire home/apt,230,1,7,2024-06-23,1.76,1,111,7,
1125103975226322344,A Cozy & Comfy 2BR Apt Up in the Clouds Near CBD,343442154,Advante Homes,,Melbourne,-37.807859,144.960611,Entire home/apt,115,1,8,2024-08-27,2.67,168,154,8,
1125107094400388488,Comfy 2BR Apt Only a-4-min Walk to Victoria Market,343442154,Advante Homes,,Melbourne,-37.8059163,144.9603621,Entire home/apt,86,1,4,2024-07-11,0.94,168,170,4,
1125110250044224711,A Chic & Comfy 2BR Apt Near Federation Square,343442154,Advante Homes,,Melbourne,-37.8159974,144.9710265,Entire home/apt,96,1,16,2024-08-25,3.40,168,155,16,
1125112037148481425,Massive apartment with parking,176479169,Rishi,,Melbourne,-37.82828,144.96776,Entire home/apt,150,1,0,,,4,234,0,
1125113061599886305,Located close to anything,30676310,Elise,,Frankston,-38.09826902074105,145.13221579474927,Entire home/apt,240,5,0,,,1,151,0,
1125117522739075578,Central Melbourne Living (Paid Parking Available),553218371,Giri,,Melbourne,-37.82708626230876,144.9578427935867,Entire home/apt,108,2,52,2024-09-03,10.26,1,59,52,
1125141103508166052,"Perfect, modern luxury right near Fashion Capital",546101020,Daniel,,Monash,-37.87582,145.09566,Private room,112,1,6,2024-07-22,1.44,3,122,6,
1125167559148839873,Lv55 Mel CBD Stunning View_Luxury&Cozy_Pool&Gym,381530759,Ace,,Melbourne,-37.8109,144.9601,Entire home/apt,210,1,29,2024-08-12,5.65,9,204,29,
1125173306088056597,"Quiet luxury room ""near everything"" in Chadstone",546101020,Daniel,,Monash,-37.87687164660456,145.09540416440993,Private room,112,1,2,2024-06-24,0.55,3,122,2,
1125180290987902365,Cosy Haven in Caulfield North - 1BD 2BA,538208937,Lux,,Glen Eira,-37.87868,145.02346,Entire home/apt,111,1,5,2024-07-17,1.76,9,37,5,
1125234480403623515,"A Chic 2BR Apt Near Southern Cross, City Views",343442154,Advante Homes,,Melbourne,-37.8147019,144.9542282,Entire home/apt,93,1,8,2024-07-18,1.62,168,170,8,
1125311331086252036,Deluxe WSP 2B2B L50+@SouthernCross&City View,140649405,Victoria,,Melbourne,-37.81463249999999,144.9526152,Entire home/apt,195,1,20,2024-08-25,4.05,19,177,20,
1125356112114946710,Brand new house in Sunshine West,551618146,Phuong,,Brimbank,-37.795010346768095,144.818986143907,Entire home/apt,230,2,10,2024-08-18,2.70,4,161,10,
1125478421719854728,Luxurious brand new home + private large ensuite!,448544223,Peter,,Manningham,-37.762845862861155,145.0890497801331,Private room,82,1,14,2024-06-20,2.73,1,267,14,
1125558703216461749,"Spacious Home, Hot Tub, Free parking, wifi, coffee",340154122,Quoc My,,Brimbank,-37.76916121460516,144.83757333020682,Entire home/apt,250,1,0,,,16,74,0,
1125559115343765981,Tarangower,61314665,Henry,,Moreland,-37.74294,144.96287,Private room,70,1,0,,,1,269,0,
1125560163117979870,CBD 2A2B&Albert park &free parking,513751152,Ava,,Melbourne,-37.83819,144.97717,Entire home/apt,239,1,1,2024-08-23,1,6,243,1,
1125565244274996492,StayCentral - George Street@Fitzroy,4177728,StayCentral,,Yarra,-37.79778,144.9806,Entire home/apt,275,3,2,2024-04-29,0.43,28,281,2,
1125605214353322726,"City 2 Room Apartment for 3 w/ Gym, Sauna & Pool",392306676,Rodelia,,Melbourne,-37.80453,144.96265,Entire home/apt,149,1,1,2024-06-28,0.42,92,354,1,
1125624378667759300,"New house near Monash Hospital, just a 3-min walk",149660859,Mona,,Monash,-37.9198673,145.1171727,Entire home/apt,226,1,11,2024-09-02,2.46,1,156,11,
1125640979046695578,Bigola Street,248038972,Aaron,,Maroondah,-37.80199900147991,145.23980975114188,Entire home/apt,,1,0,,,1,0,0,
1125682714778493861,Azul Lane|double story apt|3b2b|freepark,353477470,Frazer,,Port Phillip,-37.84652,144.9769,Entire home/apt,195,1,24,2024-09-02,5.18,6,159,24,
1125694250443756176,Fitzroy designer apartment,10422817,Seb,,Yarra,-37.80556,144.97695,Entire home/apt,182,2,7,2024-08-27,1.50,1,251,7,
1125701355861042278,KozyGuru | Melbourne City | EQ Tower | 1 Bed Apt,158144181,Megan,,Melbourne,-37.80829507175628,144.9617010350653,Entire home/apt,115,1,9,2024-08-29,3.07,24,57,9,
1125718109715477430,Townhouse in central Mitcham,72814499,Rick,,Whitehorse,-37.82083324523627,145.20051601022269,Entire home/apt,,2,3,2024-06-11,0.65,3,0,3,
1125719687473957974,"A nice, quite & peaceful place to be",570141537,Riziki,,Melton,-37.72455977665899,144.621560793124,Private room,63,1,9,2024-09-02,1.84,1,236,9,
1125738492925849987,2BR+1study Apt Next to Southern Cross free parking,570147174,Powen,,Melbourne,-37.818577834177795,144.9531609535984,Entire home/apt,,1,4,2024-05-11,0.82,1,0,4,
1122975048832675999,A Flagstaff Gardens Favourite,153189849,David,,Melbourne,-37.8102641,144.9566396,Entire home/apt,120,1,12,2024-08-13,2.57,13,73,12,
1122998281155959375,"Room1, near shops,Wyndham City Tourist Attractions",569517849,Selladurai,,Wyndham,-37.87950686529784,144.69778954982758,Private room,40,2,4,2024-09-02,1.02,2,143,4,
1123040018351536508,a cosy 1 bedroom apartment for you,64592988,Robert,,Banyule,-37.75717512361052,145.06908664973756,Entire home/apt,146,2,12,2024-09-04,3.60,1,275,12,
1123143113440108177,270 Degree SKY High DeLUXE Present Suit/SEA VIEWS,519067227,Yifei,,Melbourne,-37.809636276646266,144.959797635874,Entire home/apt,385,1,7,2024-08-11,1.38,13,90,7,
1123151706629200719,Comfortable holiday home,433110090,Krishna Chaitanya,,Melbourne,-37.81496940435904,144.93904404384176,Entire home/apt,168,1,0,,,1,265,0,
1123346184820422040,Kooyong classic on leafy street,31776334,Sophie,,Stonnington,-37.8402976,145.0309693,Entire home/apt,,5,2,2024-06-23,0.40,1,0,2,
1123356594177187497,High end living at its best!,61210050,Baden,,Boroondara,-37.79885924152903,145.03868257303978,Entire home/apt,3500,1,0,,,1,269,0,
1123406252154091459,"""Tulla's Gem"" Quietly Central",569406404,Kristy,,Brimbank,-37.711553656564355,144.88084964454174,Entire home/apt,,1,1,2024-04-10,0.20,1,270,1,
1123438395060964124,A Stylish & Cozy 2BR Apt Near Southern Cross,343442154,Advante Homes,,Melbourne,-37.8147019,144.9542282,Entire home/apt,103,1,11,2024-08-29,2.77,168,166,11,
1123462993727139790,Waterview Docklands Stay,14503370,Ilayda,,Melbourne,-37.819190467077334,144.94749147444963,Private room,75,1,6,2024-07-28,1.67,4,42,6,
1123490472580967115,1 minute walk to la Trobe Uni Room 6,536511541,Amy,,Darebin,-37.71578363553428,145.04059617217249,Private room,108,1,5,2024-08-13,1.97,38,270,5,
1123497837743861019,"Spacious Unit, perfectly located",480352103,Ben,,Port Phillip,-37.87021,144.98627,Entire home/apt,192,2,0,,,1,94,0,
1123499716312699152,New Urban Sanctuary At UNO-Perfect Location 2B1B,111344911,Leon,,Melbourne,-37.8095723,144.9601163,Entire home/apt,163,2,11,2024-08-19,2.54,36,50,11,
1123501880483268765,StayAU Yarra Valley Cottage 2BR,244502930,Annika & Amon,,Yarra Ranges,-37.69245941140652,145.53231390779305,Entire home/apt,242,1,6,2024-08-18,1.44,75,265,6,
1123539635205408968,La Maison,9842360,Nicol Fiso,,Stonnington,-37.86143202314679,145.0515497887226,Entire home/apt,200,1,0,,,2,10,0,
1123564784976729044,A home away from home,431662026,Sandra,,Moonee Valley,-37.745196505934004,144.88768920406434,Entire home/apt,,1,0,,,1,270,0,
1123575375408363560,Inner city Richmond bed/bath,193117534,John,,Yarra,-37.81134,145.00858,Private room,96,1,0,,,1,269,0,
1123592098772151641,Inner city cosy,158478104,Anna,,Yarra,-37.82679310540371,145.01322714876014,Entire home/apt,258,1,1,2024-07-20,0.61,1,132,1,
1123595849543031537,StayAU Cozy 2BR Nature Getaway,244502930,Annika & Amon,,Yarra Ranges,-37.69292943958755,145.5332835317688,Entire home/apt,242,2,5,2024-07-16,1.19,75,347,5,
1123620349886356018,"brand-new 1 bedroom apartment, near hospital",178237494,Zhijian,,Banyule,-37.7534426,145.0515863,Entire home/apt,133,1,9,2024-08-22,2.60,2,219,9,
1123631584967621996,Cool Pad close to everything!,569665776,Paul,,Yarra,-37.80405,144.97546,Private room,110,30,0,,,1,89,0,
1124145931444854894,Loft apartment in Willy,569775797,Brooke,,Hobsons Bay,-37.86717059651191,144.90750746322783,Entire home/apt,115,2,4,2024-07-21,1.03,1,78,4,
1124191720134315536,Convenient Located 1bedroom apartment in St Kilda,528134414,Emma And Roger,,Port Phillip,-37.857919429176036,144.9838765314217,Entire home/apt,124,4,4,2024-08-12,0.88,16,51,4,
1124193261471674753,Cozy 2 Bedroom Apartment In North Melbourne,528134414,Emma And Roger,,Melbourne,-37.79551,144.93955,Entire home/apt,137,3,8,2024-08-21,2.29,16,66,8,
1124241925925691785,StayAU Cedar Lodge 3BR Quaint Countryside Cottage,244502930,Annika & Amon,,Yarra Ranges,-37.69299735729374,145.533645034156,Entire home/apt,322,2,0,,,75,359,0,
1124410608138054789,StayAU The Loft 1BR Rustic Picturesque Cottage,244502930,Annika & Amon,,Yarra Ranges,-37.693167151287035,145.53400673263906,Entire home/apt,287,2,6,2024-07-04,1.24,75,352,6,
1124436032391772640,StayAU The Homestead 4BR Spacious Nature Retreat,244502930,Annika & Amon,,Yarra Ranges,-37.692003172885414,145.53319499650465,Entire home/apt,437,2,4,2024-08-18,0.92,75,364,4,
1124442611311675176,Holiday House,476896335,Isuru,,Yarra Ranges,-37.93557047363141,145.30116014482957,Entire home/apt,214,1,19,2024-08-31,3.85,1,59,19,
1124457675286673275,Room to Rent,143504708,Vikesh,,Monash,-37.874515971254645,145.1266821013763,Private room,150,1,0,,,1,270,0,
1124513054443935483,4 Bedroom House. Sleeps 8.,45071088,Lee,,Banyule,-37.7426320758096,145.05209806589792,Entire home/apt,348,2,0,,,2,363,0,
1124535201097568414,Charming Seaside Retreat,133494514,Melbourne Furnished Apartments,,Port Phillip,-37.86760595583369,144.9774288034506,Entire home/apt,161,1,11,2024-08-26,2.64,41,268,11,
1124878270126281686,A Stylish & Cozy 3BR Home With FREE Parking,343442154,Advante Homes,,Melbourne,-37.80950929999999,144.9691912,Entire home/apt,269,2,2,2024-04-24,0.43,168,0,2,
1127941037197645181,StayAU 5BR Contemporary Getaway Point Cook,244502930,Annika & Amon,,Wyndham,-37.9124358,144.7586475,Entire home/apt,332,2,2,2024-06-02,0.48,75,364,2,
1128146509900330124,1 BR Treasure at Marina w/ Pool access,545464518,Juan,,Melbourne,-37.81489,144.93725,Entire home/apt,84,1,12,2024-08-24,2.43,12,49,12,
1128170515627556115,Apartment in south Melbourne,564591495,Adam,,Port Phillip,-37.829389355503686,144.94664644943356,Entire home/apt,150,1,6,2024-08-17,1.71,1,263,6,
1128423694647223604,Bell & Gable Guesthouse,211778770,Chloe,,Yarra Ranges,-37.91380428319101,145.35677015438313,Entire home/apt,245,2,7,2024-08-19,2.31,1,175,7,
1128482898910089737,Homely studio in the city w/ Parking & Wi-Fi,392306676,Rodelia,,Melbourne,-37.80473520086547,144.9642073523654,Entire home/apt,98,1,1,2024-04-12,0.20,92,359,1,
1128487482313779787,Cosy 1BR Apt near RMIT & Uni Mel w/ Gym & Pool,38814953,Maddy,,Melbourne,-37.80473173404094,144.96421771520053,Entire home/apt,117,1,0,,,101,354,0,
1128513972095914427,Entire family home,12556669,Lara,,Boroondara,-37.86433,145.0793,Entire home/apt,190,7,0,,,1,9,0,
1128557513297252195,Blue mountains - Private room,80442923,Oliver,,Hume,-37.66618704974959,144.92466975403264,Private room,36,1,3,2024-07-15,0.77,7,249,3,
1128634610992217526,1 Min to southencross free/tram/pool/sauna/Gym/L22,395859221,Justin,,Melbourne,-37.81529,144.95444,Entire home/apt,154,1,16,2024-08-31,3.20,5,190,16,
1128666633004852381,1 BR Comfy Stay Next to Station with FREE Parking,545464518,Juan,,Stonnington,-37.8502039390111,144.98813161270868,Entire home/apt,79,1,11,2024-08-18,2.52,12,31,11,
1128729662143381755,"1 BR Docklands Delight, Stunning Apartment",545464518,Juan,,Melbourne,-37.81535,144.93923,Entire home/apt,87,1,8,2024-09-01,1.92,12,41,8,
1128748686824288035,AmazeView2B Penthouse HugeBalcony Perf 4 LongStay,134834111,Lulu,,Melbourne,-37.8082452,144.9487818,Entire home/apt,181,1,13,2024-08-16,2.67,28,58,13,
1128775106876809824,D113 Marsden Garden Estate,122979750,Dee,,Brimbank,-37.74536513646838,144.79817342229848,Entire home/apt,162,5,1,2024-08-05,0.94,31,85,1,
1129097852864047685,BoxHill 2Bedroom Apartment,495602580,LY Hotel,,Whitehorse,-37.818303739699275,145.1189037412405,Entire home/apt,188,2,2,2024-07-07,0.67,13,7,2,
1129112824867398463,1 Queen bedroom Cremorne House,10900682,Nicole,,Yarra,-37.83044,144.99115,Entire home/apt,400,2,0,,,2,44,0,
1129154517456248252,Stylish Home in Harpley Estate Werribee,103801141,Gunjan,,Wyndham,-37.9060585,144.6130063,Entire home/apt,130,1,14,2024-09-01,2.90,1,53,14,
1129177722561460183,1 BR Modern West Melb Apt w/ balcony & parking,545464518,Juan,,Melbourne,-37.8090167,144.9502471,Entire home/apt,,1,20,2024-08-27,4.76,12,130,20,
1129218565677826375,1 BR Apt conveniently located near Crown,545464518,Juan,,Melbourne,-37.82701429999999,144.9580748,Entire home/apt,83,1,11,2024-09-04,3.71,12,7,11,
1129226762478440869,Spacious Elwood 2bedroom retreat,18713310,Kathryn,,Port Phillip,-37.8752363,144.9873939,Entire home/apt,140,3,0,,,1,45,0,
1129233626460236107,Southbank | City View room Southbank next to Crown,154601689,Anuj,,Melbourne,-37.82687249553635,144.95751337978254,Private room,,1,0,,,2,0,0,
1129235432359433354,1 BR huts nestled in the Docklands,545464518,Juan,,Melbourne,-37.8156528,144.9382439,Entire home/apt,111,1,10,2024-08-28,3.00,12,38,10,
1129237421702365191,Beautiful and comfortable self check-in bedroom,414604017,Sabrina,,Whitehorse,-37.83764,145.20474,Private room,,1,9,2024-08-09,2.41,4,0,9,
1129254835338485382,1 BR Elegant Apt w/ 2 Beds & Dedicated Workspace,545464518,Juan,,Melbourne,-37.8095723,144.9601163,Entire home/apt,107,1,9,2024-08-31,2.78,12,32,9,
1129259267711180424,Comfortable and quiet self check-in bedroom,414604017,Sabrina,,Whitehorse,-37.83570091116459,145.20414187595907,Private room,,1,10,2024-08-02,2.03,4,0,10,
1129278545195707095,1 BATH 2 BR at The Glen w/ FREE Parking & Balcony!,545464518,Juan,,Monash,-37.8746402,145.1635677,Entire home/apt,117,1,11,2024-09-01,2.48,12,49,11,
1129427492204595441,A room at Bentleigh,153732619,Luiz Felipe,,Glen Eira,-37.9210409,145.0486637,Private room,,1,0,,,2,3,0,
1129440030466254119,Entitle Bamboo home,570942611,Ha Thanh,,Moreland,-37.75295050355946,144.979398659872,Entire home/apt,88,1,22,2024-08-08,4.52,1,64,22,
1129469615265668578,Private One Bedroom Unit with a View.,571006639,Namidu,,Knox,-37.88471151658406,145.2917644008994,Entire home/apt,90,4,0,,,1,94,0,
1129523746950632696,Elwood stylish apartment in botanical location,9902376,Jane,,Port Phillip,-37.871145,144.9867177,Entire home/apt,189,2,1,2024-04-16,0.21,1,271,1,
1129548757075683634,#48 Balston Southbank Freeparkin,67024990,Gabby,,Melbourne,-37.82588,144.9632,Entire home/apt,141,1,25,2024-08-23,5.64,9,54,25,
1129935660980512868,Modern 1BR Apt in the heart of the City,38814953,Maddy,,Melbourne,-37.80646,144.96221,Entire home/apt,130,1,0,,,101,354,0,
1129948163127455301,CBD 2BR APT with harbour view,254627785,Kathy,,Melbourne,-37.81374,144.94879,Entire home/apt,145,1,2,2024-07-20,0.97,12,173,2,
1129961897935830460,A Cozy & Lovely 2BR Apt Near Melbourne Central,343442154,Advante Homes,,Melbourne,-37.8048297,144.9639063,Entire home/apt,87,1,6,2024-08-27,1.44,168,176,6,
1129973605228259977,Nice quiet place,569151573,Harry,,Brimbank,-37.71123127560316,144.7700182960501,Entire home/apt,190,1,0,,,2,270,0,
1129985176317667020,Room in Sunbury,543890646,Jasmeet,,Hume,-37.61521606330786,144.77497818455834,Private room,72,1,0,,,1,271,0,
1129985297441030973,"Private 1BR Apt in the City w/ Gym, Pool & Sauna",392306676,Rodelia,,Melbourne,-37.8058962376097,144.96448906378603,Entire home/apt,130,1,0,,,92,359,0,
1129989190463420468,Budget-Friendly 2BR Apt w/ Free Parking & Wi-Fi,38814953,Maddy,,Melbourne,-37.80452242227522,144.9637390003547,Entire home/apt,123,1,0,,,101,354,0,
1129992844430764720,Sandringham Royale,17634490,Kim,,Bayside,-37.95420550155588,145.01094917332256,Entire home/apt,344,1,2,2024-08-09,0.53,46,13,2,
1129995623699161902,Furnished 1 BR w/ sofa bed I Free-Parking & Wi-Fi,392306676,Rodelia,,Melbourne,-37.80483227851647,144.9623886493549,Entire home/apt,130,1,0,,,92,359,0,
1130000533153020051,Peaceful 1BR apt for 3 close to Uni Mel & RMIT,38814953,Maddy,,Melbourne,-37.80459,144.96412,Entire home/apt,130,1,1,2024-04-15,0.21,101,354,1,
1130001522059406294,Best accommodation available Room 1,407755949,Safdar,,Moreland,-37.69709352797054,144.94266446137695,Private room,200,1,0,,,2,270,0,
1130013218333227677,Near Beach/Pool Table/Baby Cot/Smart TV/Netflix,58377062,GoodLive,,Wyndham,-37.9164013,144.7854321,Entire home/apt,215,2,2,2024-06-10,0.56,20,69,2,
1130034399191756018,Amazing & Cozy Apt Right Next to Southern Cross,343442154,Advante Homes,,Melbourne,-37.8139473,144.9520227,Entire home/apt,90,1,11,2024-08-28,2.64,168,160,11,
1130039283953894042,Hampton Beach House,239827525,AirKeeper,,Bayside,-37.933627,144.998786,Entire home/apt,140,2,7,2024-08-09,1.60,96,281,7,
1130057190605409978,Bon Voyage,78070984,Bonyit,,Wyndham,-37.90562221980006,144.65399578213692,Entire home/apt,166,1,11,2024-08-17,2.39,3,41,11,
1130060318232628289,3B2B Central Luxury Sky View Apt,550940535,Mandy,,Melbourne,-37.8108613001079,144.95988218743423,Entire home/apt,175,1,0,,,4,189,0,
1130060321769794435,"Charming Apartment, Malvern East",93391912,Charlotte,,Stonnington,-37.87056,145.04296,Entire home/apt,240,3,7,2024-07-02,1.56,48,179,7,
1130073322973796330,Spacious 2 BR Apt for 5 w/ Free Wi-Fi & Car Park,38814953,Maddy,,Melbourne,-37.80638734790732,144.9638628929028,Entire home/apt,167,1,1,2024-04-15,0.21,101,354,1,
1130074123031537315,Queen Bed & Ensuite for Female - 15 min to city,25515271,Sam,,Hobsons Bay,-37.8354326,144.8490158,Private room,96,5,0,,,1,89,0,
1130085518707789919,Studio 1 queenbed free parking,456042288,Chel,,Maribyrnong,-37.795595524516465,144.88745212648794,Private room,75,1,1,2024-07-14,0.55,8,220,1,
1130118475568969441,Fresh house 4R 8 beds 13P no party,309634814,Lily,,Wyndham,-37.900538415616104,144.75430323706865,Private room,193,2,1,2024-04-29,0.23,7,352,1,
1130130482190178988,East Melbourne 2BR Apartment,303596830,Dave,,Melbourne,-37.8181952,144.9789461,Entire home/apt,277,2,5,2024-08-25,1.44,24,140,5,
1130192083130811021,Stunning Executive Townhouse in Richmond,58110641,Matthew,,Yarra,-37.8299362,144.9983876,Entire home/apt,467,2,10,2024-08-17,2.70,1,332,10,
1130193185502926448,Caravan stay,210398301,Jonathan,,Brimbank,-37.72156,144.80855,Private room,60,1,4,2024-06-24,0.86,1,239,4,
1130203507062679271,Room in heart of Tarneit,569382127,Bindu,,Wyndham,-37.82051333632447,144.67833976810442,Private room,120,1,0,,,2,271,0,
1130216523279996667,Cosy Vintage Home.,227886233,Wasantha,,Hume,-37.599955379685255,144.93663858622313,Entire home/apt,219,1,3,2024-09-01,2.20,1,354,3,
1130245133970742881,Cosy Family Spot by CBD Park,3507099,MyCity,,Melbourne,-37.81154017160821,144.95792969593842,Entire home/apt,,1,0,,,1,1,0,
1130338807727913324,14-Comfy Apartment in Heart of CBD,477181521,Sam,,Melbourne,-37.81545734361946,144.95299399108274,Entire home/apt,194,1,53,2024-09-05,10.82,52,93,53,
